segment_id,city_name,admin_ward,latitude,longitude,elevation_m,drainage_density_km_per_km2,storm_drain_proximity_m,historical_rainfall_intensity_mm_hr,return_period_years,risk_labels,land_use_Commercial,land_use_Green,land_use_Industrial,land_use_Informal,land_use_Institutional,land_use_Mixed,land_use_Residential,land_use_Roads,land_use_Water,soil_group_A,soil_group_B,soil_group_C,soil_group_D,storm_drain_type_CurbInlet,storm_drain_type_GratedInlet,storm_drain_type_Manhole,storm_drain_type_OpenChannel,is_monitor
SEG-01258,"Miami, USA",Sector 7,0.2604707990071173,-1.4062434286977192,-0.5291255607146687,-0.37069707915879446,-0.6678557708354933,-0.1707429319465887,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
SEG-01259,"Durban, South Africa",Borough South,-2.0196778240524074,-0.009315716661087933,-0.44216191229584667,0.4565545940022906,-0.4359199815091543,-0.6399909200805094,-0.6739660419508215,monitor,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
SEG-01260,"Istanbul, Türkiye",Ward J,0.885080837055569,-0.033514280669738813,-0.2888003431248161,1.4473327606952178,-0.6818418485838151,-0.4496356041393908,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-01261,"Cape Town, South Africa",Ward C,-2.1799466579085323,-0.16700060969293742,2.219043247763914,-1.197948752319879,0.37760354085157216,0.5198484468165399,2.113918060101788,monitor,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
SEG-01262,"Shenzhen, China",Borough South,0.1299510125102528,1.0340169608638403,-0.874335989404249,2.1014387348225867,0.4929886822752283,0.8607172683855198,-0.3951776317455606,low_lying,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
SEG-01263,"Rotterdam, Netherlands",Sector 13,1.3354165475586364,-0.340866770713337,-0.5840654331954784,-1.188329546818006,1.3403118925277326,-0.400940058200965,-0.8412390880739781,monitor,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-01264,"Nairobi, Kenya",Ward A,-0.8492075101594901,0.0646601752916888,-1.1654879339415887,1.59643044597425,1.0279561561485429,-1.104812040401846,0.4411875988702223,low_lying,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
SEG-01265,"Riyadh, Saudi Arabia",Ward D,0.2163559793419975,0.1881108516829583,-1.1654879339415887,-1.3133792183423558,-1.3321944638807857,-1.3084479597807173,0.4411875988702223,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
SEG-01266,"Hyderabad, India",Borough Riverside,-0.08529524995705329,0.5883755198407861,-0.49886456143379476,-0.3226010516494288,0.019793051790335713,-1.0516896266508362,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-01267,"Hyderabad, India",Zone III,-0.08013761158286847,0.5887876333604702,-0.13984571559663125,-0.22640899663069794,-0.9464118193229054,0.2940781883747478,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-01268,"Montreal, Canada",Sector 10,1.068670490217331,-1.3230437131682353,-1.1654879339415887,-1.0488510670408462,-1.089769116243205,-0.3168295697618661,0.4411875988702223,ponding_hotspot|low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SEG-01269,"Rotterdam, Netherlands",Zone VI,1.3325915557124388,-0.34195900042420957,-0.800299369804441,-0.457269928675652,0.0711010088163934,1.538028043710896,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01270,"Taipei, Taiwan",Zone V,0.2265291248259941,1.1319859196093351,-0.8899071832089704,-0.47169873692846176,1.4836691894480327,0.1656990218098073,-0.3951776317455606,low_lying,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
SEG-01271,"Rotterdam, Netherlands",Borough South,1.3280924097677538,-0.34103698522793546,-0.4829995715195502,-2.0588676447375196,-0.19349463387157392,-1.4324002585330735,-0.6739660419508215,sparse_drainage,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SEG-01272,"Manila, Philippines",Borough South,-0.193386281077005,1.1230093138483566,-1.0165333064134037,-0.789132518490273,1.0710798958725354,2.5329665845891847,0.4411875988702223,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False
SEG-01273,"Bogotá, Colombia",Sector 4,-0.6027795139150156,-1.3296307772342102,2.6895577171650746,-0.7025596689734154,0.7715447307626404,0.8784247396358563,1.835129649896527,monitor,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SEG-01274,"Rio de Janeiro, Brazil",Sector 1,-1.7327148831090298,-0.9408417888243547,-0.843193601794806,-0.2215993938797615,-1.037321324686998,2.4234016062277273,-0.3951776317455606,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
SEG-01275,"Cape Town, South Africa",Borough Harbor,-2.1817298038574187,-0.16819719119938162,2.6895577171650746,0.44212578574948086,2.2202692841929887,-0.6975402016441036,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True
SEG-01276,"Bangkok, Thailand",Zone I,-0.22834779003850408,0.865217199600337,-1.1193619447464702,5.884174813409873e-05,-0.12239873865093742,1.9275924112183018,1.835129649896527,ponding_hotspot|extreme_rain_history|low_lying,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
SEG-01277,"Buenos Aires, Argentina",Borough Harbor,-2.2077935847314567,-1.1302020224686122,1.2033900971427398,-0.4091739011662864,-1.2925672435938733,-0.40536692601354923,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
SEG-01278,"Paris, France",Zone III,1.206267464501694,-0.3679879394392187,1.1281782931048399,1.2164718286502638,0.8857643657072695,-0.037936897569064,-0.3951776317455606,monitor,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
SEG-01279,"Bengaluru, India",Borough North,-0.26461724211766013,0.5775149234503238,0.5167885891873789,0.004451935414255725,-0.46971966940093235,-0.7241014085196084,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
SEG-01280,"Nairobi, Kenya",Zone III,-0.8405512088397505,0.06439850992648279,-0.07109742596823823,1.0529453351184215,0.3694449954983845,-0.14860859288366793,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-01281,"Brisbane, Australia",District 13,-1.920219405708133,1.5254752780412888,1.1302348658715013,-0.009976872838554012,0.5512640062265697,0.3516274699383417,-0.6739660419508215,monitor,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
SEG-01282,"Bengaluru, India",Sector 1,-0.2635982255944193,0.5769932147685476,1.3699724912423077,5.884174813409873e-05,0.8787713268331085,1.5690161183989852,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SEG-01283,"Kuala Lumpur, Malaysia",District 10,-0.6676310968530152,0.8787017174266698,0.17627889825016746,-0.6063676139546845,-1.0489763894772661,1.9054580721553809,1.835129649896527,extreme_rain_history,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
SEG-01284,"Durban, South Africa",District 28,-2.0162958445743224,-0.00675694122507947,1.377611190089907,1.2741870616615019,-1.261098568660149,-0.8126387647712915,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01285,"New York, USA",District 23,0.8743432577997559,-1.328513688684942,-0.481236794862412,0.08140557942924041,2.2674722965935747,-0.5381729603910738,0.4411875988702223,monitor,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
SEG-01286,"Istanbul, Türkiye",District 10,0.8823333750729251,-0.03397936853750631,0.7809112916485983,-1.9530563842169153,0.8496336648574379,1.0953412624524803,-0.8412390880739781,sparse_drainage|event_2024-01-13,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
SEG-01287,"Montreal, Canada",Sector 12,1.0651617627090137,-1.3222970175388555,1.5177519343324004,-1.2075679578217522,-0.07927499892694473,-1.078250833526341,1.835129649896527,monitor,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
SEG-01288,"Rome, Italy",Borough Old Town,0.9205738858520519,-0.24170023711378383,2.0759645424261897,-0.13983614711384035,2.2674722965935747,-0.7063939372692718,0.4411875988702223,monitor,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
SEG-01289,"Ho Chi Minh City, Vietnam",Ward K,-0.35054643333818036,0.9418563445248981,0.710987817582113,-0.09174011960447515,2.2674722965935747,-0.04236376538164822,-0.6739660419508215,monitor,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
SEG-01290,"Dhaka, Bangladesh",Ward C,0.17695522085810567,0.7395242987374543,0.9613021028957492,-0.3803162846606673,-1.2121472965410223,-0.7152476728944401,-0.8412390880739781,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01291,"Seoul, South Korea",Sector 25,0.7440237806495726,1.1994075405414257,-0.4738918921243358,0.192026442700781,0.4207272805755647,-0.024656294131311655,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
SEG-01292,"Bogotá, Colombia",Sector 4,-0.5974688205437036,-1.3291976399523624,-0.08990037697771326,0.1487400179423518,-0.25176995782291534,-1.0339821554004993,0.4411875988702223,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
SEG-01293,"Manila, Philippines",Sector 16,-0.1972129423951788,1.1227345840759209,0.02996308824102837,0.5094602242625922,-1.0652934801836418,1.033365113076302,2.113918060101788,monitor,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-01294,"Riyadh, Saudi Arabia",Zone VI,0.216956702817757,0.1869103470821392,0.02996308824102837,-0.875705368007131,0.7773722631577745,-1.357143505719143,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-01295,"Kuala Lumpur, Malaysia",Sector 15,-0.6638517307972522,0.8802519055357246,1.5409618269847212,-0.5727003946981291,-0.7552687567625054,1.179451750891579,1.835129649896527,monitor,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
SEG-01296,"Copenhagen, Denmark",Zone IX,1.4823469309420636,-0.23931860447763237,0.4832958327017515,0.39883936099105205,-0.5361535387054617,-1.0029940807124103,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
SEG-01297,"Sydney, Australia",Sector 21,-2.180451563473767,1.5023193518069238,-0.8276224079900845,-0.6881308607206057,-1.2459469844328002,0.5109947111913714,-0.3951776317455606,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
SEG-01298,"Amsterdam, Netherlands",District 14,1.3449717452541792,-0.3369525158746754,-1.1654879339415887,0.6922251287981811,-0.9778804942566296,-1.0118478163375786,-0.8412390880739781,ponding_hotspot|low_lying|event_2022-09-30,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
SEG-01299,"Rio de Janeiro, Brazil",Sector 17,-1.7344425921370112,-0.9426188374100574,-1.1654879339415887,-1.972294795220662,-0.9382532739697174,0.4003230158767675,-0.8412390880739781,ponding_hotspot|low_lying|sparse_drainage,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
SEG-01300,"Dubai, UAE",Borough Old Town,0.2414155132340837,0.2962663010094938,2.355364642582608,-0.726607682728098,-0.6468766542130103,-1.441253994158242,-0.6739660419508215,monitor,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
SEG-01301,"Nairobi, Kenya",Borough North,-0.8484632234693711,0.0639786005141302,-0.9022466198089384,-1.1931391495689423,-0.11540569977677635,-0.6399909200805094,2.113918060101788,low_lying,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
SEG-01302,"Taipei, Taiwan",District 30,0.23338931082125491,1.1305574731661105,-0.47212911546719744,0.7355115535566099,-1.3135463602163562,-0.15303546069625215,-0.8412390880739781,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
SEG-01303,"Sao Paulo, Brazil",District 24,-1.7573217571539592,-0.9832065179650121,-0.7306696918474789,0.014071140916129024,0.12585414138177722,-0.17959666757175716,1.835129649896527,monitor,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-01304,"Rome, Italy",Ward C,0.9192706886257787,-0.2420951242254751,0.7935445243580893,-1.0969470945502118,-1.165527037379949,0.2232483033734012,2.113918060101788,monitor,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
SEG-01305,"Delhi, India",Zone II,0.380807866411504,0.5747419872983044,2.6895577171650746,-0.8997533817618135,0.34846587887590147,-0.07335184006973745,-0.8412390880739781,monitor,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
SEG-01306,"Shenzhen, China",Ward C,0.12713747626394684,1.036575824317992,-0.538233240109883,0.8413228140772132,-0.6480421606920371,-0.35667138007512345,2.113918060101788,monitor,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
SEG-01307,"Delhi, India",Ward I,0.3771984523627086,0.5716851171908924,0.8149916403532717,-0.9382302037693059,-0.8088820547977394,0.6703619524444011,-0.6739660419508215,monitor,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
